timestamp,engine_load,coolant_temp,fuel_pressure,intake_manifold_p,rpm,speed,timing_advance,intake_air_temp,air_flow_rate,throttle_pos,engine_run_time,fuel_level,warmups_since_clear,barometric_p,ambient_air_temp,cmd_throttle_act,time_with_mil_on,time_since_codes,hybrid_batt_life,fuel_rate,fault_code,verdict
2025-05-26T15:34:14.245286,33.64,104.38,44.36,73.06,3392,81.6,-0.17,41.75,103.9,42.91,1546,88.39,2,104.14,-2.35,47.44,1988,156178,99.26,8.5,none,OK
2025-05-26T15:34:14.245303,70.23,102.53,41.35,72.71,2412,64.72,23.75,23.59,192.66,35.8,2160,65.29,34,91.75,10.23,32.89,2886,287199,82.03,3.2,none,OK
2025-05-26T15:34:14.245320,21.32,83.85,61.03,31.2,2921,70.25,23.71,42.21,124.7,38.1,23042,89.18,19,93.74,-4.3,40.62,7048,59568,70.78,6.95,none,OK
2025-05-26T15:34:14.245328,60.4,89.61,56.79,69.0,1292,32.9,24.63,17.28,113.42,9.38,12546,23.78,27,90.67,19.44,6.34,4386,295912,98.93,10.02,none,OK
2025-05-26T15:34:14.245353,28.4,95.14,33.56,35.39,2762,69.04,2.07,42.44,90.71,27.32,17496,18.2,29,94.79,-1.9,26.01,5281,105305,60.99,9.03,none,OK
2025-05-26T15:34:14.245370,42.14,93.07,66.34,36.65,2206,50.23,18.41,22.85,159.27,25.88,22478,57.36,20,99.63,24.3,28.66,6263,196819,66.62,16.1,none,OK
2025-05-26T15:34:14.245378,34.64,98.75,32.13,52.31,2349,57.97,3.43,28.13,138.82,30.41,26448,72.22,48,99.45,29.37,31.34,6797,359459,63.1,5.12,none,OK
2025-05-26T15:34:14.245386,66.46,94.65,33.28,42.49,3618,89.81,-4.41,33.26,162.89,54.56,26430,68.94,38,100.57,27.46,50.33,805,341761,71.37,10.82,none,OK
2025-05-26T15:34:14.245422,49.59,97.53,41.31,39.53,2206,58.29,11.26,35.97,67.16,35.02,2212,70.31,19,99.71,11.12,33.43,943,413515,79.17,4.19,none,OK
2025-05-26T15:34:14.245430,77.71,88.41,42.21,70.74,1208,28.61,6.68,27.7,80.46,21.6,26186,71.25,10,95.53,6.99,25.91,1954,296113,86.17,4.15,none,OK
2025-05-26T15:34:14.245439,65.04,105.73,36.19,70.94,1861,47.88,2.72,34.5,98.39,28.87,17382,79.98,2,100.74,9.26,30.89,2353,58804,90.4,14.29,none,OK
2025-05-26T15:34:14.245447,24.72,68.92,35.09,37.78,4312,102.92,14.34,43.22,130.48,56.71,27291,10.21,19,91.08,15.19,55.32,5345,393316,98.53,13.29,none,OK
2025-05-26T15:34:14.245457,37.84,94.85,49.34,56.11,1734,45.93,15.81,29.47,27.16,15.86,33677,34.03,29,92.04,-4.25,15.51,1765,293355,56.97,15.41,none,OK
2025-05-26T15:34:14.245473,72.89,80.78,59.49,33.93,2025,55.52,-2.12,29.89,99.49,36.67,28649,81.77,50,93.94,2.73,40.05,6442,373645,81.53,16.57,none,OK
2025-05-26T15:34:14.245481,28.18,86.15,34.39,43.72,2315,56.43,6.11,40.46,84.08,30.81,9007,88.25,16,100.63,-0.93,27.29,6469,172347,53.4,10.47,none,OK
2025-05-26T15:34:14.245498,68.99,92.95,67.98,62.91,3129,74.17,-2.79,32.14,180.22,42.26,14781,42.08,18,92.71,17.96,43.64,1314,62203,53.57,1.69,none,OK
2025-05-26T15:34:14.245523,36.41,102.69,43.52,89.58,1328,36.62,-2.96,21.97,146.06,26.1,15911,58.1,4,102.04,-0.7,28.28,6389,103851,86.33,6.16,none,OK
2025-05-26T15:34:14.245551,30.99,107.13,50.97,38.7,3164,79.55,23.09,31.16,167.53,46.58,21265,49.14,34,102.24,27.77,48.55,5422,35511,81.08,17.78,none,OK
2025-05-26T15:34:14.245559,22.64,98.74,69.6,75.28,2780,72.25,17.4,26.28,178.3,35.62,10607,8.41,50,104.11,2.06,32.71,6667,564564,80.48,2.2,none,OK
2025-05-26T15:34:14.245576,20.42,97.71,33.23,85.91,2782,67.34,16.23,32.9,169.37,24.45,18441,56.7,46,97.97,3.75,25.23,416,339575,59.05,10.15,none,OK
2025-05-26T15:34:14.245585,50.24,92.32,51.33,56.25,1724,41.46,11.83,20.26,91.09,26.8,2815,45.83,15,97.34,0.84,25.85,6903,466562,65.35,1.66,none,OK
2025-05-26T15:34:14.245620,21.28,99.37,46.07,49.45,1977,54.05,9.27,28.16,87.73,24.68,27654,33.08,29,100.33,9.95,27.66,5291,150495,88.38,7.78,none,OK
2025-05-26T15:34:14.245638,44.79,92.15,53.41,65.0,2087,54.88,3.79,39.5,132.29,34.05,2675,82.38,0,92.72,6.24,33.75,3376,243106,86.14,14.51,none,OK
2025-05-26T15:34:14.245646,37.96,87.08,32.46,54.3,4249,109.8,2.14,32.07,161.41,54.75,32518,7.87,47,97.45,24.79,56.97,1069,174364,70.09,11.77,none,OK
2025-05-26T15:34:14.245654,37.3,103.95,50.91,59.22,3362,85.75,-3.07,43.18,162.49,37.9,24409,89.72,41,104.61,18.73,41.88,137,25695,93.48,7.25,none,OK
2025-05-26T15:34:14.245697,45.73,99.87,52.54,54.81,3497,90.44,5.35,44.47,74.46,54.3,6143,21.41,50,93.57,16.39,57.44,5428,387038,59.16,3.65,none,OK
2025-05-26T15:34:14.245705,81.33,99.66,51.08,38.47,1818,45.71,19.05,42.58,45.37,22.26,13192,58.75,10,96.27,-1.03,24.5,2460,428251,75.21,11.38,none,OK
2025-05-26T15:34:14.245721,43.17,58.08,30.93,35.73,988,27.88,17.75,18.16,52.43,16.01,33961,52.26,46,102.26,12.56,12.67,2008,223724,83.03,5.71,none,OK
2025-05-26T15:34:14.245734,46.71,99.97,39.44,70.55,3251,80.54,-4.78,34.14,132.75,30.99,17111,54.39,14,98.13,21.79,32.65,2863,319509,67.9,15.62,none,OK
2025-05-26T15:34:14.245751,80.29,88.02,69.08,42.67,2604,60.95,6.85,36.21,81.19,27.84,18117,18.68,19,98.02,21.61,31.59,7063,66579,99.2,17.06,none,OK
2025-05-26T15:34:14.245767,80.97,87.65,35.88,69.89,2440,65.01,15.39,23.65,27.06,23.48,27311,71.29,21,96.21,28.13,27.02,1584,533034,95.34,9.61,none,OK
2025-05-26T15:34:14.245784,77.75,81.03,53.35,86.36,3344,87.05,22.89,31.58,75.01,41.91,35,28.6,11,93.73,25.87,43.76,3925,252975,60.76,4.43,none,OK
2025-05-26T15:34:14.245801,44.61,112.61,59.17,33.3,2461,65.98,0.77,42.43,147.76,38.53,24960,65.81,41,95.0,21.19,40.0,6287,129455,53.93,7.31,none,OK
2025-05-26T15:34:14.245827,58.64,100.2,56.57,71.99,2838,75.6,14.15,35.3,89.68,38.53,27243,52.9,17,89.16,26.34,41.55,754,320356,82.68,9.14,none,OK
2025-05-26T15:34:14.245836,71.15,98.21,69.57,82.49,1269,31.79,5.32,31.46,56.34,9.92,24958,88.68,7,97.38,24.24,11.91,5607,83506,86.36,13.05,none,OK
2025-05-26T15:34:14.245892,72.77,85.68,60.26,33.51,2034,46.53,8.83,33.07,161.74,21.66,4654,57.44,42,104.17,22.3,21.32,6863,533168,53.79,7.71,none,OK
2025-05-26T15:34:14.245901,56.38,96.82,57.01,54.93,2004,47.0,9.58,39.31,162.35,30.15,19022,64.45,22,93.39,29.29,26.48,7139,96238,64.94,4.13,none,OK
2025-05-26T15:34:14.245909,70.27,95.38,49.46,82.74,3297,80.1,1.96,19.26,20.81,32.04,7464,73.07,0,97.79,8.22,34.11,2607,266627,80.97,16.18,none,OK
2025-05-26T15:34:14.245937,39.87,100.81,41.73,30.25,2557,66.08,1.99,33.62,117.07,30.56,21075,57.14,6,91.38,26.17,29.38,6212,18447,74.97,5.78,none,OK
2025-05-26T15:34:14.245977,22.0,91.13,46.63,86.51,1057,30.89,-3.05,20.43,57.99,15.86,17114,70.24,44,99.45,19.55,19.49,1837,148243,95.71,10.76,none,OK
2025-05-26T15:34:14.245993,88.98,94.26,31.92,87.46,2554,61.65,17.22,37.08,142.72,33.43,21049,29.11,39,100.99,15.26,33.99,1613,585689,99.26,6.88,none,OK
2025-05-26T15:34:14.246002,67.67,97.54,43.46,45.4,3157,79.03,16.24,23.72,24.94,46.03,20203,90.23,12,88.62,13.61,45.87,819,198439,57.66,12.54,none,OK
2025-05-26T15:34:14.246019,89.03,92.97,32.18,71.53,1843,48.1,1.53,44.98,61.81,27.84,25994,10.53,26,90.39,12.49,28.12,575,164749,55.88,8.76,none,OK
2025-05-26T15:34:14.246027,69.99,86.25,41.16,39.34,2496,67.21,2.64,27.53,21.98,34.43,30337,10.43,0,103.6,-1.72,36.32,2816,36170,86.11,8.59,none,OK
2025-05-26T15:34:14.246035,75.24,93.93,43.31,78.34,1890,48.14,7.38,16.07,67.61,16.83,11626,53.28,23,96.17,23.63,18.76,3911,257589,54.53,16.07,none,OK
2025-05-26T15:34:14.246061,24.79,81.81,30.29,34.34,3696,92.0,19.57,34.94,138.43,38.28,30838,31.0,48,92.76,10.57,35.16,6159,463606,84.64,1.49,none,OK
2025-05-26T15:34:14.246095,86.52,102.66,39.43,59.84,2388,61.26,23.15,29.88,136.11,37.63,884,75.09,40,102.39,6.28,36.41,3875,454966,84.57,4.65,none,OK
2025-05-26T15:34:14.246112,27.93,105.94,40.06,67.32,4096,101.57,17.18,21.86,108.03,57.54,28013,88.87,33,90.34,2.25,60.05,1417,358053,89.55,6.42,none,OK
2025-05-26T15:34:14.246120,81.85,91.85,60.92,52.26,2392,56.57,-3.91,40.39,76.65,34.71,33434,68.42,20,101.64,-3.45,32.61,2214,375277,80.82,13.69,none,OK
2025-05-26T15:34:14.246140,54.02,86.65,47.55,51.87,3242,77.04,-2.56,37.08,64.32,38.14,7986,27.21,5,103.45,21.84,40.92,3725,566152,82.79,3.21,none,OK
2025-05-26T15:34:14.246149,41.56,90.55,67.51,45.8,3011,79.29,17.97,44.75,70.77,46.09,18514,19.57,44,88.16,12.05,44.2,1293,64190,91.93,17.06,none,OK
2025-05-26T15:34:14.246193,65.6,108.95,68.66,63.24,2403,57.81,8.93,40.22,84.1,33.82,14651,94.98,15,90.14,-2.1,38.33,6783,363590,82.45,11.7,none,OK
2025-05-26T15:34:14.246202,38.3,86.34,32.54,55.13,2977,78.7,12.3,23.98,91.82,37.51,15389,25.52,37,88.25,4.34,38.19,235,84778,97.83,14.46,none,OK
2025-05-26T15:34:14.246219,64.67,112.58,36.84,84.64,2971,73.22,14.6,15.35,121.22,29.59,15003,58.66,16,99.01,4.08,27.13,2103,485357,74.4,17.2,none,OK
2025-05-26T15:34:14.246227,43.66,90.75,58.97,44.76,2597,66.32,10.32,22.8,163.88,33.25,16577,58.76,21,99.8,17.25,28.57,5865,423664,86.52,13.47,none,OK
2025-05-26T15:34:14.246253,25.88,94.85,40.56,83.28,1757,39.01,20.69,26.0,185.49,17.45,8206,83.69,26,92.15,23.82,20.06,3754,276982,95.82,7.16,none,OK
2025-05-26T15:34:14.246262,71.49,92.64,47.86,70.2,3265,76.74,12.34,15.63,59.44,31.15,20553,58.57,7,88.72,11.35,33.56,7049,489001,54.72,3.24,none,OK
2025-05-26T15:34:14.246270,56.39,95.37,64.35,68.94,3614,93.76,10.64,35.22,140.55,47.1,35154,38.73,24,92.0,16.37,44.32,2301,246742,58.09,8.62,none,OK
2025-05-26T15:34:14.246278,86.05,90.38,58.96,73.58,3365,81.35,23.44,27.79,81.83,41.45,18043,98.09,9,95.81,14.47,44.0,2731,288462,67.74,10.83,none,OK
2025-05-26T15:34:14.246287,84.26,100.64,34.55,67.89,312,4.72,-1.91,29.5,104.25,6.51,19560,40.76,20,98.67,19.8,6.79,4576,470658,76.99,17.93,none,OK
2025-05-26T15:34:14.246295,47.01,86.38,55.32,87.36,2746,64.78,18.41,41.9,136.08,39.1,1921,42.31,16,97.83,13.84,38.22,1322,283594,68.48,13.93,none,OK
2025-05-26T15:34:14.246312,57.96,90.45,34.46,38.95,1474,34.2,10.92,19.11,179.71,9.7,1752,60.37,31,94.94,18.57,12.7,1997,88476,80.13,4.77,none,OK
2025-05-26T15:34:14.246340,36.56,91.12,58.07,31.22,1752,46.18,-3.7,41.66,178.85,15.4,33780,22.48,38,101.19,7.37,19.26,3830,513415,77.61,11.31,none,OK
2025-05-26T15:34:14.246348,84.83,88.78,41.6,78.17,974,23.26,0.99,43.7,22.92,12.07,26789,88.59,36,91.69,14.72,9.26,1517,491743,70.35,4.68,none,OK
2025-05-26T15:34:14.246365,86.51,76.44,37.03,76.24,1739,39.52,11.8,28.31,55.52,22.73,16921,41.23,45,102.2,21.46,20.04,5738,273537,69.41,11.29,none,OK
2025-05-26T15:34:14.246375,28.06,90.02,39.3,83.6,2280,60.55,6.86,33.32,51.32,33.58,23657,58.11,7,90.07,14.52,32.13,5042,131057,69.29,3.77,none,OK
2025-05-26T15:34:14.246392,72.04,93.62,56.18,30.86,1622,41.92,10.46,27.34,53.72,22.66,23376,97.93,33,93.39,3.44,18.65,4553,467591,55.39,12.99,none,OK
2025-05-26T15:34:14.246400,46.67,78.46,50.49,49.2,2759,71.12,2.29,34.86,151.37,26.84,6201,93.5,27,98.34,11.13,24.21,2175,519218,89.34,4.97,none,OK
2025-05-26T15:34:14.246408,43.72,82.7,45.93,49.99,3097,80.92,17.84,37.0,75.86,34.5,32031,29.19,32,102.86,8.7,30.52,7135,326698,78.22,13.38,none,OK
2025-05-26T15:34:14.246417,40.11,74.5,59.26,61.6,2900,69.81,19.2,24.29,126.89,34.74,17666,73.44,34,93.75,15.5,38.63,1547,156179,59.74,7.45,none,OK
2025-05-26T15:34:14.246425,62.4,94.8,34.56,71.53,3470,91.6,21.17,31.9,44.13,54.08,11676,68.06,50,88.19,22.75,57.31,4485,480437,60.77,3.31,none,OK
2025-05-26T15:34:14.246434,73.56,82.78,31.96,43.49,2872,68.99,14.46,21.72,34.34,35.99,27087,27.6,48,102.97,18.53,39.36,1195,102974,94.48,3.86,none,OK
2025-05-26T15:34:14.246452,67.19,94.91,51.36,80.36,1733,41.0,16.17,24.31,118.43,11.61,18185,57.37,23,98.92,-0.26,12.76,1937,323451,59.07,2.36,none,OK
2025-05-26T15:34:14.246477,57.64,88.62,53.8,53.1,3439,89.74,19.78,29.51,73.57,44.64,25207,19.67,17,91.85,-3.39,47.04,3898,245107,97.19,8.98,none,OK
2025-05-26T15:34:14.246485,40.77,99.06,38.08,51.51,3899,101.68,-1.45,31.53,159.07,45.46,1886,19.4,8,91.39,27.57,41.67,4647,348332,73.59,4.1,none,OK
2025-05-26T15:34:14.246503,76.34,107.76,68.97,57.07,2788,69.81,20.42,32.71,23.71,35.17,11855,60.47,2,104.87,19.99,35.84,424,162538,93.91,1.77,none,OK
2025-05-26T15:34:14.246511,47.41,88.73,48.65,44.31,1893,45.55,8.08,36.42,29.7,31.66,12243,40.74,0,88.61,5.47,31.73,5240,198835,97.98,5.39,none,OK
2025-05-26T15:34:14.246537,80.26,96.55,46.43,41.49,2713,67.8,22.09,21.87,33.58,39.99,35760,10.78,46,103.12,13.87,37.36,6014,132330,65.67,14.69,none,OK
2025-05-26T15:34:14.246563,31.18,91.69,32.76,31.67,1649,38.86,2.7,21.76,139.4,25.13,12181,12.06,22,94.87,10.03,22.95,3130,99517,75.96,14.31,none,OK
2025-05-26T15:34:14.246571,89.02,107.9,31.64,76.24,1210,31.95,-3.23,16.47,131.72,10.3,33766,99.52,45,98.81,-2.26,9.0,6096,53663,61.17,10.79,none,OK
2025-05-26T15:34:14.246579,23.35,97.02,38.76,43.63,1953,49.96,-3.52,41.41,96.03,23.15,35734,89.31,39,88.1,20.78,22.23,6033,601414,55.48,15.98,none,OK
2025-05-26T15:34:14.246588,76.29,81.78,35.01,59.03,2912,68.73,14.41,38.3,149.17,32.45,16145,93.72,4,102.13,-0.37,32.33,6945,389665,59.01,9.6,none,OK
2025-05-26T15:34:14.246604,80.1,91.91,67.95,79.86,1061,27.78,13.5,29.23,157.96,18.86,6568,46.74,21,96.61,-3.62,14.93,3390,192847,68.28,17.25,none,OK
2025-05-26T15:34:14.246621,53.25,98.17,41.84,39.79,3092,79.65,14.47,20.33,95.85,31.12,32650,84.79,36,91.53,22.78,26.76,5953,514555,64.86,13.91,none,OK
2025-05-26T15:34:14.246672,25.27,97.02,66.98,47.39,2985,77.93,22.87,24.25,182.02,47.14,25180,55.54,14,95.36,11.23,51.92,5942,207098,68.8,3.0,none,OK
2025-05-26T15:34:14.246706,74.15,102.02,54.14,65.23,2872,70.03,23.44,16.77,181.42,27.63,21910,82.59,41,89.37,15.81,24.9,5593,288824,62.86,3.48,none,OK
2025-05-26T15:34:14.246731,43.08,74.05,57.34,57.1,2620,63.75,11.87,44.15,55.67,24.88,34033,18.71,37,102.93,27.53,20.89,517,406007,97.79,17.48,none,OK
2025-05-26T15:34:14.246764,25.3,107.74,62.27,78.84,3272,84.2,21.13,28.66,92.27,35.04,22073,92.83,17,96.81,-0.83,32.13,6959,86250,58.41,7.01,none,OK
2025-05-26T15:34:14.246797,21.12,83.88,47.99,65.8,3925,101.05,23.51,36.9,193.82,42.37,30169,43.75,24,103.01,4.17,45.65,4207,473645,64.02,16.51,none,OK
2025-05-26T15:34:14.246823,72.57,82.25,33.08,44.58,3276,77.51,11.01,44.25,75.25,34.92,33448,36.42,39,104.55,-1.57,39.67,32,325531,55.95,10.43,none,OK
2025-05-26T15:34:14.246848,77.13,84.55,54.69,71.21,2740,72.37,9.49,44.91,80.53,43.18,29475,12.31,37,90.02,-3.53,45.09,2713,548111,61.37,9.18,none,OK
2025-05-26T15:34:14.246887,81.2,102.03,68.02,89.07,3181,82.87,21.76,15.68,85.27,35.4,5928,94.26,44,89.41,13.03,36.0,1462,192622,62.83,10.54,none,OK
2025-05-26T15:34:14.246896,34.57,83.05,31.97,39.55,2199,57.56,6.08,24.34,134.91,28.53,17368,95.24,48,95.65,17.87,26.93,6447,332014,63.94,15.36,none,OK
2025-05-26T15:34:14.246904,58.24,100.7,50.54,49.71,2402,58.89,18.54,25.15,150.19,38.47,3311,68.43,27,88.94,18.95,39.5,7067,100430,95.67,11.58,none,OK
2025-05-26T15:34:14.246921,50.85,90.95,61.95,62.96,2966,78.22,-2.5,28.72,130.53,37.04,4779,49.83,13,88.65,18.74,37.82,4684,592524,80.47,7.96,none,OK
2025-05-26T15:34:14.246955,39.92,92.94,68.49,80.43,2565,61.8,-0.89,35.08,36.02,36.73,16801,63.49,9,104.06,13.83,35.64,5301,250842,98.36,7.94,none,OK
2025-05-26T15:34:14.246972,80.19,89.97,52.27,59.31,2509,58.89,22.51,16.26,87.17,32.22,24644,49.6,46,99.89,15.13,31.1,3132,37167,96.23,14.63,none,OK
2025-05-26T15:34:14.246980,27.81,90.37,48.43,67.62,3507,84.18,8.88,41.89,197.88,42.41,8193,84.05,3,88.1,18.56,39.62,3190,316393,68.55,9.29,none,OK
2025-05-26T15:34:14.246988,34.37,79.18,62.27,40.07,2698,72.35,-3.13,26.07,123.13,36.54,31437,46.66,43,103.95,26.51,35.3,6982,402564,80.78,15.14,none,OK
2025-05-26T15:34:14.247005,34.74,84.52,43.61,68.58,3768,93.85,9.19,37.28,47.24,44.35,20011,26.17,7,104.51,10.28,46.31,6074,131618,61.8,15.18,none,OK
2025-05-26T15:34:14.247014,60.93,108.35,48.63,87.31,2984,71.39,20.03,22.92,165.05,34.81,16670,42.84,13,94.52,20.46,35.05,87,305692,92.41,12.84,none,OK
2025-05-26T15:34:14.247039,31.13,89.59,60.58,65.01,3004,76.92,23.5,39.35,49.92,41.65,27256,41.62,4,100.95,-2.02,38.02,2021,104650,55.53,6.03,none,OK
2025-05-26T15:34:14.247047,75.9,83.82,42.98,82.18,2780,68.22,21.86,22.86,89.5,34.29,16334,89.82,30,104.69,28.05,33.48,3361,90006,87.23,4.07,none,OK
2025-05-26T15:34:14.247055,39.83,95.78,59.51,79.17,2238,57.31,14.49,42.62,110.51,19.88,18459,12.71,40,94.02,25.34,20.13,1813,100495,63.97,11.79,none,OK
2025-05-26T15:34:14.247063,23.8,87.49,65.98,38.42,2077,51.58,5.29,21.12,61.26,26.22,1266,83.79,46,101.9,9.63,21.54,3731,226499,77.81,6.03,none,OK
2025-05-26T15:34:14.247080,56.01,89.25,48.16,65.29,1527,39.91,13.77,38.3,102.65,19.63,31197,98.77,1,97.58,7.83,16.29,5174,390238,77.2,16.49,none,OK
2025-05-26T15:34:14.247097,55.1,101.88,69.83,44.89,2680,66.92,21.47,27.37,131.12,24.3,10972,98.43,18,98.04,5.93,19.46,3290,375918,98.19,11.61,none,OK
2025-05-26T15:34:14.247113,37.31,101.91,63.05,39.14,3150,74.38,17.62,24.22,198.35,33.6,26245,45.78,9,97.72,1.26,37.03,1213,444896,75.56,1.53,none,OK
2025-05-26T15:34:14.247138,85.04,106.15,56.97,44.26,2041,55.84,22.92,38.43,199.96,35.79,31800,35.29,12,93.13,6.6,39.7,5634,529616,67.39,17.98,none,OK
2025-05-26T15:34:14.247147,40.05,104.8,52.39,76.21,1516,37.96,9.83,24.22,154.73,28.56,31540,38.8,45,99.36,-0.11,27.49,2144,560582,90.5,5.59,none,OK
2025-05-26T15:34:14.247155,82.87,98.96,30.11,80.08,2524,60.42,16.87,23.51,155.15,37.95,3490,29.09,49,103.12,25.55,35.4,2330,119266,76.69,13.21,none,OK
2025-05-26T15:34:14.247180,54.45,98.54,63.58,33.65,1866,45.18,24.39,35.76,92.82,20.56,23041,62.42,39,99.75,7.24,22.17,608,21842,99.05,17.42,none,OK
2025-05-26T15:34:14.247217,20.91,98.22,58.65,48.88,3196,80.24,24.17,27.18,70.08,34.42,9957,88.01,9,88.04,15.26,34.22,6004,149177,75.99,1.6,none,OK
2025-05-26T15:34:14.247234,87.69,96.88,31.84,64.82,2966,73.49,22.47,24.57,153.15,30.0,120,90.19,41,92.58,22.26,33.52,1367,364734,91.16,16.91,none,OK
2025-05-26T15:34:14.247242,47.75,104.0,31.78,54.64,2922,68.73,16.18,44.71,182.86,30.24,9363,67.52,27,93.9,7.38,35.06,4513,231392,60.03,17.93,none,OK
2025-05-26T15:34:14.247250,52.85,83.54,42.41,35.97,3616,92.53,19.34,36.84,181.85,43.56,33587,52.34,13,94.5,23.05,41.83,582,396098,88.83,15.26,none,OK
2025-05-26T15:34:14.247258,78.16,86.34,67.31,70.65,1529,39.22,15.35,37.8,131.94,22.07,17768,57.71,20,102.83,17.26,22.91,4040,16271,78.68,15.02,none,OK
2025-05-26T15:34:14.247283,58.98,104.79,58.44,56.89,3035,72.3,0.28,15.37,33.39,33.09,20216,37.99,30,95.89,-3.66,33.24,5952,392446,90.39,5.83,none,OK
2025-05-26T15:34:14.247293,55.45,96.57,55.14,78.77,3181,76.24,4.38,36.37,60.53,31.08,16712,23.77,48,102.74,0.23,28.25,4237,503397,99.22,4.48,none,OK
2025-05-26T15:34:14.247309,61.17,90.57,31.46,84.97,2838,71.57,-4.5,29.67,166.5,36.35,18657,91.69,21,100.69,11.08,36.08,934,432541,95.7,11.72,none,OK
2025-05-26T15:34:14.247317,50.12,85.14,40.15,38.06,2193,52.63,-0.09,32.41,99.77,31.78,24924,32.85,9,101.74,25.98,30.4,5032,408611,86.08,12.23,none,OK
2025-05-26T15:34:14.247342,87.23,109.73,49.44,74.43,710,14.77,-1.15,36.9,155.89,13.72,17874,68.53,8,104.11,-1.23,14.23,3745,103546,94.32,13.9,none,OK
2025-05-26T15:34:14.247351,81.87,101.53,66.87,50.03,2218,60.44,1.17,41.46,58.28,38.17,13744,33.99,15,99.65,27.29,35.07,2307,128027,53.13,9.74,none,OK
2025-05-26T15:34:14.247360,51.6,101.46,48.05,44.25,3553,87.04,0.59,15.56,106.4,40.08,11557,7.62,12,96.6,-0.27,36.33,5279,505223,93.05,12.36,none,OK
2025-05-26T15:34:14.247368,86.54,95.57,31.26,43.44,2533,61.19,-3.46,43.89,45.83,34.26,33346,64.3,18,96.1,9.98,31.09,4349,93590,61.94,1.63,none,OK
2025-05-26T15:34:14.247376,23.36,106.26,32.08,68.47,2164,51.17,1.46,16.33,169.12,15.69,28350,8.54,15,97.96,-3.23,16.35,6970,500931,60.36,5.82,none,OK
2025-05-26T15:34:14.247384,74.6,90.13,60.69,33.98,1571,35.63,18.79,35.51,107.85,9.58,33043,80.82,19,91.85,13.54,11.56,2942,579829,51.78,17.2,none,OK
2025-05-26T15:34:14.247410,41.43,82.1,63.57,85.92,1773,42.46,-3.75,33.42,198.33,11.86,19456,53.79,13,90.27,0.4,10.91,293,500054,81.84,1.24,none,OK
2025-05-26T15:34:14.247418,69.2,113.66,40.32,75.93,4269,108.36,20.98,44.57,107.61,55.94,67,36.38,32,95.3,27.6,55.8,5547,356108,56.41,1.67,none,OK
2025-05-26T15:34:14.247431,39.54,97.07,65.26,38.58,3306,83.79,2.77,18.55,94.52,36.3,15804,46.48,11,89.33,3.88,34.74,2006,69628,91.39,11.13,none,OK
2025-05-26T15:34:14.247439,49.92,82.4,54.65,46.77,3771,89.66,-4.19,20.07,89.53,38.27,20856,65.67,17,98.45,23.67,37.09,6667,483616,82.81,16.64,none,OK
2025-05-26T15:34:14.247455,64.87,93.9,50.15,77.27,1382,32.83,18.65,23.23,150.6,16.32,16246,29.46,45,88.95,12.84,20.87,2899,36809,67.3,10.26,none,OK
2025-05-26T15:34:14.247464,40.94,100.88,31.68,68.81,3415,83.19,-4.13,35.89,159.83,49.77,4647,25.18,6,88.25,7.32,50.25,3869,58972,66.8,15.49,none,OK
2025-05-26T15:34:14.247480,83.92,87.46,38.53,68.7,2739,69.76,-1.84,43.06,107.82,37.08,2917,50.26,23,104.39,-0.59,33.28,5610,288930,94.71,4.13,none,OK
2025-05-26T15:34:14.247488,52.91,68.16,58.59,48.52,4059,97.13,17.03,29.34,199.24,44.51,13675,91.8,40,95.83,25.96,43.13,1071,467758,71.79,15.64,none,OK
2025-05-26T15:34:14.247524,44.72,80.8,61.84,89.84,1980,46.8,12.91,44.24,31.8,28.94,27970,83.48,6,92.55,21.02,24.06,4285,287102,92.22,13.26,none,OK
2025-05-26T15:34:14.247532,23.01,96.98,65.93,45.8,2156,56.19,10.84,30.95,32.62,26.68,31756,26.13,35,101.26,3.1,26.99,1460,175821,53.08,2.99,none,OK
2025-05-26T15:34:14.247540,20.79,104.79,60.0,82.1,2457,58.84,22.32,31.37,189.29,31.97,1933,100.0,5,88.31,19.72,30.85,3533,223630,74.15,10.74,none,OK
2025-05-26T15:34:14.247574,82.31,85.26,38.08,64.44,3926,96.02,3.48,29.14,25.9,55.83,4779,88.79,29,97.75,13.56,58.87,7041,264412,74.69,6.7,none,OK
2025-05-26T15:34:14.247591,65.25,95.92,68.61,54.7,1523,37.52,23.32,27.55,161.55,21.62,7185,29.63,30,93.89,28.64,20.72,6655,240593,53.24,10.71,none,OK
2025-05-26T15:34:14.247599,57.35,106.32,44.86,53.34,3464,83.7,14.91,35.01,50.61,34.93,17656,77.13,47,90.38,17.51,34.79,5519,205504,99.28,4.28,none,OK
2025-05-26T15:34:14.247624,48.51,83.49,33.49,57.59,2590,63.86,10.5,29.68,39.03,25.88,11940,17.52,45,88.94,2.73,22.96,4045,286347,51.37,2.33,none,OK
2025-05-26T15:34:14.247632,58.18,93.62,59.08,69.2,3350,84.25,-0.19,44.45,52.01,51.37,30150,30.07,29,88.5,27.41,56.22,1577,599664,60.45,12.73,none,OK
2025-05-26T15:34:14.247640,66.91,97.78,69.86,30.5,2503,57.87,16.94,36.21,79.67,30.32,1564,49.64,35,102.52,-3.85,29.99,5744,483796,82.73,2.74,none,OK
2025-05-26T15:34:14.247649,88.68,82.41,47.46,82.5,1678,39.55,4.83,18.62,86.82,26.35,10727,67.24,11,102.95,25.27,28.31,2284,391850,93.06,9.86,none,OK
